Session Time,GPS Fix Quality,Number of Satellites,GPS Date & Time,Latitude (deg),Longitude (deg),GPS Altitude (feet),Ground Speed (knots),Ground Track (deg),Mag Var (deg),Cross Track Error (NM),Destination Waypoint ID,Range to Destination (NM),Bearing to Destination (deg),System Time,Pitch (deg),Roll (deg),Magnetic Heading (deg),Indicated Airspeed (knots),Pressure Altitude (ft),Turn Rate (deg/s),Lateral Accel (g),Vertical Accel(g),Angle of Attack (%),Vertical Speed (ft/min),OAT (deg C),True Airspeed (knots),Barometer Setting (inHg),Density Altitude (ft),Wind Direction (deg),Wind Speed (knots),Heading Bug (deg),Altitude Bug (ft),Airspeed Bug (knots),Vertical Speed Bug (ft/min),Course (deg),CDI Source Type,CDI Source Port,CDI Scale (NM),CDI Deflection (%),Glideslope (%),AP Engaged,AP Roll Mode,AP Roll Force,AP Roll Position (steps),AP Roll Slip (bool),AP Pitch Force,AP Pitch Position (steps),AP Pitch Slip (bool),AP Yaw Force,AP Yaw Position,AP Yaw Slip (bool),Transponder Status,Transponder Reply (bool),Transponder Identing (bool),Transponder Code (octal),Oil Pressure (PSI),Oil Temp (deg C),RPM L,RPM R,Manifold Pressure (inHg),Fuel Flow 1 (gal/hr),Fuel Flow 2 (gal/hr),Fuel Pressure (PSI),Fuel Level L (gal),Fuel Level R (gal),Fuel Remaining (gal),Volts 1,Volts 2,Amps,Hobbs Time,Tach Time,Thermocouple 1 (deg C),Thermocouple 2 (deg C),Thermocouple 3 (deg C),Thermocouple 4 (deg C),CHT 4 (deg C),EGT 4 (deg C),CHT 3 (deg C),EGT 3 (deg C),CHT 2 (deg C),EGT 2 (deg C),CHT 1 (deg C),EGT 1 (deg C),Thermocouple 13 (deg C),Thermocouple 14 (deg C),ELEV POSITION (%),FLAPS POSITION (Sensor V),GP Input 3,FUEL PRESSURE (PSI),PHEAT CONTACT (V),GP Input 6,GP Input 7,GP Input 8,LEFT LEVEL (gal),RIGHT LEVEL (gal),OIL PRESSURE (PSI),OIL TEMPERATURE (deg C),GP Input 13,Contacts,Percent Power,EGT Leaning State,
5.56,1,9,2019-03-30 20:15:19,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:18,+11.3,-0.5,190.4,0.0,-47,+0.1,-0.00,+1.0,99,+6,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1004,1004,13.6,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.2,18.1,14.8,,,,,+40,+531,+44,+526,+40,+525,+43,+523,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.2,+27.1,,,,,
5.81,1,9,2019-03-30 20:15:19,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:18,+11.3,-0.5,190.4,0.0,-47,+0.2,-0.01,+1.0,99,+43,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1009,1009,13.6,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.2,18.1,14.8,,,,,+40,+531,+44,+526,+41,+525,+43,+524,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.3,+27.1,,,,,
6.06,1,8,2019-03-30 20:15:19,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:18,+11.3,-0.5,190.4,0.0,-47,+0.1,-0.01,+1.0,99,+55,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1015,1015,13.6,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.2,18.1,14.8,,,,,+40,+530,+44,+527,+41,+525,+43,+525,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
6.31,1,8,2019-03-30 20:15:19,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:19,+11.3,-0.5,190.4,0.0,-47,+0.2,-0.01,+1.0,99,+51,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,59,+27,1021,1021,13.6,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.2,18.1,14.8,,,,,+40,+530,+44,+527,+41,+525,+43,+526,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.6,+27.1,,,,,
6.56,1,9,2019-03-30 20:15:20,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:19,+11.3,-0.5,190.4,0.0,-47,+0.2,-0.01,+1.0,99,+60,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,59,+27,1019,1019,13.5,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.1,18.1,14.8,,,,,+40,+530,+44,+528,+41,+525,+43,+526,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.7,+27.1,,,,,
6.81,1,9,2019-03-30 20:15:20,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:19,+11.3,-0.5,190.4,0.0,-47,+0.2,-0.01,+0.9,99,+63,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,59,+27,1016,1016,13.5,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.1,18.1,14.8,,,,,+40,+530,+45,+528,+41,+525,+44,+527,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.6,+27.1,,,,,
7.06,1,9,2019-03-30 20:15:20,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:19,+11.3,-0.5,190.4,0.0,-47,+0.2,-0.01,+1.0,99,+52,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1004,1004,13.5,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.1,18.1,14.8,,,,,+40,+530,+45,+528,+41,+526,+44,+529,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
7.31,1,9,2019-03-30 20:15:20,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:20,+11.2,-0.4,190.4,0.0,-47,+0.2,-0.01,+1.0,99,+25,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1010,1010,13.5,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.1,18.1,14.8,,,,,+41,+531,+45,+529,+41,+527,+44,+529,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.2,+27.1,,,,,
7.56,1,9,2019-03-30 20:15:21,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:20,+11.2,-0.4,190.3,0.0,-47,+0.2,-0.01,+1.0,99,+19,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1012,1012,13.5,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.0,18.1,14.8,,,,,+41,+531,+45,+529,+41,+528,+44,+530,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
7.81,1,9,2019-03-30 20:15:21,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:20,+11.2,-0.4,190.3,0.0,-47,+0.2,-0.01,+1.0,99,+22,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1014,1014,13.4,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.0,18.1,14.8,,,,,+41,+531,+45,+529,+41,+529,+44,+531,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.5,+27.1,,,,,
8.06,1,9,2019-03-30 20:15:21,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:20,+11.2,-0.3,190.3,0.0,-47,+0.2,-0.01,+1.0,99,+33,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1010,1010,13.4,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.0,18.1,14.8,,,,,+41,+532,+45,+529,+41,+528,+44,+532,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
8.31,1,9,2019-03-30 20:15:21,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:21,+11.2,-0.3,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+53,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1009,1009,13.4,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+13.0,18.1,14.8,,,,,+41,+533,+45,+530,+41,+529,+44,+534,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
8.56,1,9,2019-03-30 20:15:22,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:21,+11.2,-0.3,190.3,0.0,-47,+0.2,-0.01,+1.0,99,+64,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1014,1014,13.4,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.9,18.1,14.8,,,,,+41,+533,+45,+530,+41,+529,+44,+535,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
8.81,1,9,2019-03-30 20:15:22,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:21,+11.2,-0.3,190.2,0.0,-47,+0.1,-0.01,+1.0,99,+65,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1013,1013,13.4,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.9,18.1,14.8,,,,,+41,+533,+46,+531,+42,+529,+45,+535,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.5,+27.1,,,,,
9.06,1,8,2019-03-30 20:15:22,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:21,+11.2,-0.4,190.3,0.0,-47,+0.1,-0.01,+1.0,99,+91,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+5,,,-47,,,,,,,,,58,+27,1007,1007,13.4,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.9,18.1,14.8,,,,,+41,+533,+46,+532,+42,+530,+45,+536,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
9.31,1,8,2019-03-30 20:15:22,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:22,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,+65,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,58,+27,1014,1014,13.4,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.8,18.1,14.8,,,,,+41,+533,+46,+533,+42,+530,+45,+538,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
9.56,1,8,2019-03-30 20:15:23,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:22,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,+70,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,58,+27,1010,1010,13.4,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.8,18.1,14.8,,,,,+41,+534,+46,+533,+42,+530,+45,+539,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
9.81,1,8,2019-03-30 20:15:23,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:22,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,+46,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,58,+27,1012,1012,13.4,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.8,18.1,14.8,,,,,+42,+535,+46,+534,+42,+531,+45,+539,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
10.06,1,8,2019-03-30 20:15:23,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:22,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,+45,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,58,+27,1014,1014,13.4,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.8,18.1,14.8,,,,,+42,+535,+46,+534,+42,+532,+45,+540,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.4,+27.1,,,,,
10.31,1,8,2019-03-30 20:15:23,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:23,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,+5,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1024,1024,13.4,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.7,18.1,14.8,,,,,+42,+535,+47,+534,+42,+532,+45,+540,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.6,+27.1,,,,,
10.56,1,8,2019-03-30 20:15:24,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:23,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+0.9,99,+13,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1021,1021,13.4,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.7,18.1,14.8,,,,,+42,+535,+47,+534,+42,+532,+45,+541,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.7,+27.1,,,,,
10.81,1,8,2019-03-30 20:15:24,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:23,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-12,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1023,1023,13.3,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.7,18.1,14.8,,,,,+42,+534,+47,+535,+43,+532,+45,+542,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.7,+27.1,,,,,
11.06,1,8,2019-03-30 20:15:24,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:23,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+0.9,99,-8,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1019,1019,13.3,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.7,18.1,14.8,,,,,+42,+534,+47,+536,+43,+533,+46,+542,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.7,+27.1,,,,,
11.31,1,8,2019-03-30 20:15:24,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:24,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-38,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1021,1021,13.3,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.7,18.1,14.8,,,,,+42,+534,+47,+537,+43,+533,+46,+542,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.5,+27.1,,,,,
11.56,1,9,2019-03-30 20:15:25,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:24,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-13,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1019,1019,13.3,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.6,18.1,14.8,,,,,+43,+535,+47,+538,+43,+534,+46,+543,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.6,+27.1,,,,,
11.81,1,9,2019-03-30 20:15:25,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:24,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-33,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1020,1020,13.3,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.6,18.1,14.8,,,,,+43,+537,+48,+538,+43,+533,+46,+543,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.6,+27.1,,,,,
12.06,1,9,2019-03-30 20:15:25,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:24,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-34,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1027,1027,13.3,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.6,18.1,14.8,,,,,+43,+537,+48,+539,+43,+534,+46,+543,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.7,+27.1,,,,,
12.31,1,8,2019-03-30 20:15:25,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:25,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-50,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1033,1033,13.3,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.6,18.1,14.8,,,,,+43,+537,+48,+539,+43,+533,+46,+544,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.9,+27.1,,,,,
12.56,1,8,2019-03-30 20:15:26,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:25,+11.2,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-28,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+7,,,-47,,,,,,,,,59,+27,1030,1030,13.3,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.5,18.1,14.8,,,,,+43,+536,+48,+539,+43,+533,+46,+544,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.9,+27.1,,,,,
12.81,1,9,2019-03-30 20:15:26,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:25,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-35,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+7,,,-47,,,,,,,,,59,+27,1031,1031,13.2,3.2,3.2,28.8,15.5,13.9,35.1,14.5,,+12.5,18.1,14.8,,,,,+43,+535,+48,+540,+44,+534,+46,+545,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.8,+27.1,,,,,
13.06,1,8,2019-03-30 20:15:26,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:25,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-25,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+7,,,-47,,,,,,,,,59,+27,1028,1028,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.5,18.1,14.8,,,,,+44,+535,+48,+541,+44,+534,+47,+545,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.8,+27.1,,,,,
13.31,1,9,2019-03-30 20:15:26,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:26,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+0.9,99,-43,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+7,,,-47,,,,,,,,,59,+27,1029,1029,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.5,18.1,14.8,,,,,+44,+535,+49,+541,+44,+534,+47,+546,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.8,+27.1,,,,,
13.56,1,9,2019-03-30 20:15:27,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:26,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-42,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+7,,,-47,,,,,,,,,59,+27,1028,1028,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.5,18.1,14.8,,,,,+44,+535,+49,+541,+44,+534,+47,+547,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.8,+27.1,,,,,
13.81,1,8,2019-03-30 20:15:27,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:26,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-49,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+7,,,-47,,,,,,,,,59,+27,1029,1029,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.4,18.1,14.8,,,,,+44,+535,+49,+542,+44,+534,+47,+548,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.8,+27.1,,,,,
14.06,1,8,2019-03-30 20:15:27,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:26,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-33,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+7,,,-47,,,,,,,,,59,+27,1025,1025,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.4,18.1,14.8,,,,,+44,+535,+49,+541,+44,+535,+47,+549,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.8,+27.1,,,,,
14.31,1,8,2019-03-30 20:15:27,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:27,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.00,+1.0,99,-26,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+7,,,-47,,,,,,,,,59,+27,1026,1026,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.4,18.1,14.8,,,,,+44,+535,+49,+542,+44,+535,+47,+550,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.7,+27.1,,,,,
14.56,1,7,2019-03-30 20:15:28,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:27,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-20,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+7,,,-47,,,,,,,,,59,+27,1030,1030,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.4,18.1,14.8,,,,,+44,+535,+49,+542,+44,+536,+47,+550,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.8,+27.1,,,,,
14.81,1,8,2019-03-30 20:15:28,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:27,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-28,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1033,1033,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.4,18.1,14.8,,,,,+44,+535,+49,+542,+45,+537,+48,+550,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.9,+27.1,,,,,
15.06,1,8,2019-03-30 20:15:28,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:27,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+1.0,99,-19,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1033,1033,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.3,18.1,14.8,,,,,+45,+535,+49,+543,+45,+538,+48,+550,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.9,+27.1,,,,,
15.31,1,8,2019-03-30 20:15:28,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:28,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.00,+1.0,99,-35,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1027,1027,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.3,18.1,14.8,,,,,+45,+535,+49,+543,+45,+538,+48,+550,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.9,+27.2,,,,,
15.56,1,8,2019-03-30 20:15:29,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:28,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+0.9,99,-16,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1023,1023,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.3,18.1,14.8,,,,,+45,+535,+49,+544,+45,+539,+48,+551,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.7,+27.2,,,,,
15.81,1,8,2019-03-30 20:15:29,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:28,+11.3,-0.4,190.2,0.0,-47,+0.1,-0.01,+0.9,99,-47,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1021,1021,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.3,18.1,14.8,,,,,+45,+536,+50,+545,+45,+539,+48,+552,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.6,+27.2,,,,,
16.06,1,8,2019-03-30 20:15:29,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:28,+11.3,-0.5,190.3,0.0,-47,+0.1,-0.01,+1.0,99,-27,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1031,1031,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.2,18.1,14.8,,,,,+45,+538,+50,+544,+45,+539,+48,+553,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.8,+27.2,,,,,
16.31,1,7,2019-03-30 20:15:29,+40.52901,-78.64906,47,0.0,0.0,+11.8,,,,,20:15:29,+11.3,-0.5,190.2,0.0,-47,+0.1,-0.00,+1.0,99,-45,+22,0.0,30.06,+761,,,96,,120.0,-500,,0,0,,,+0,,,,+6,,,-47,,,,,,,,,59,+27,1034,1034,13.2,3.1,3.1,28.8,15.5,13.9,35.1,14.5,,+12.2,18.1,14.8,,,,,+45,+539,+50,+544,+45,+539,+48,+554,,,-100,+4.996,,+28.8,+4.998,,,,+15.5,+13.9,+58.9,+27.2,,,,,
